#OTU ID,SRR2225468_CERILLO_2016,SRR2154305_CERILLO_2016,SRR2053264_CERILLO_2016,SRR3211889_CERILLO_2016,SRR2053255_CERILLO_2016,SRR2053265_CERILLO_2016,SRR2053262_CERILLO_2016,SRR3189287_CERILLO_2016,SRR1802176_CERILLO_2016,SRR2053258_CERILLO_2016,SRR3342207_CERILLO_2016,SRR2053259_CERILLO_2016,SRR3342204_CERILLO_2016,SRR3342206_CERILLO_2016,SRR3211888_CERILLO_2016,SRR2053260_CERILLO_2016,SRR3211891_CERILLO_2016,SRR2154307_CERILLO_2016,SRR2154303_CERILLO_2016,SRR1802174_CERILLO_2016,SRR3211890_CERILLO_2016,SRR2053267_CERILLO_2016,SRR2053257_CERILLO_2016,SRR3342205_CERILLO_2016,SRR1802177_CERILLO_2016,SRR2225470_CERILLO_2016,SRR2053256_CERILLO_2016,SRR3189289_CERILLO_2016
K00018,0.0066458540178563775,0.012609621416044494,0.0,0.07638801387351463,0.12420814911426527,0.0,0.0,0.0,0.09922150990174466,0.06681248625694935,0.0779153757603986,0.11312289958188865,0.006970230497574922,0.0066458540178563775,0.0,0.07039587733177989,0.07352008860978322,0.0,0.00514785638649668,0.1038438880916915,0.0,0.0,0.07025016642699312,0.08059314027667795,0.01302655200571583,0.004203207138681498,0.08519922642982859,0.0
K00019,0.0,0.003908326094252499,0.0,0.010821664932861068,0.08485059061402617,0.0,0.0,0.0,0.018879008626258683,0.04164889506661302,0.02199337947054692,0.016581623306005655,0.0,0.0,0.0,0.028002095042385124,0.0,0.0,0.0,0.09747284834705645,0.0,0.0,0.011054415537337102,0.03901806780132115,0.004512946245195037,0.0,0.124444032414434,0.0031911348931077787
K00020,0.012307552351130447,0.008620261308882665,0.007929487108099034,0.047340855250068425,0.09266588144281268,0.011834006322455043,0.0,0.01732321145003592,0.05250309108289687,0.056484852647892554,0.04756941307193176,0.0889467605771437,0.026542524002306115,0.023908303197749822,0.01082494467274935,0.03782124299772979,0.048893795270661636,0.005071716995337876,0.0037802346547388247,0.08038915864699527,0.0037802346547388247,0.0,0.052467151316906026,0.06205851324188804,0.01055762082810939,0.015120938618955299,0.10397019840442645,0.017032044302174466
K00021,0.13626912597480556,0.2132974190527953,0.1470783207905105,0.0,0.0,0.19977508083913625,0.19374415458941727,0.13984713011793762,0.0,0.0,0.0,0.0,0.137772156898356,0.1794818862408244,0.11518667728279203,0.0,0.0,0.1384682960279157,0.2593371133362707,0.0,0.12392449523854156,0.12332089887337051,0.01032460380392497,0.0,0.11472302811442023,0.08358211573565799,0.0,0.08181882096965086
K00023,0.0,0.0,0.0,0.00279609896005129,0.06797454017564476,0.0,0.0,0.0,0.017684082553980466,0.02317053500274522,0.0019771405355209206,0.00838829688015387,0.0,0.0,0.0,0.00559219792010258,0.0,0.0,0.0,0.06682910493603028,0.0,0.0,0.008842041276990233,0.025473673856261727,0.0,0.0,0.07214531359916414,0.0
K00024,0.044269682972330804,0.040204362374173845,0.055590086977731136,0.052856321689031045,0.07748251455168341,0.039859845633788964,0.049277604593832056,0.04361592006784712,0.04101939855517689,0.045781319393339834,0.06371279216657391,0.036288212668861126,0.05385946667593519,0.06709411797013362,0.04475520206897621,0.07499640372018561,0.05661446853820471,0.043962373563374284,0.029725089958478685,0.06914228045986108,0.040141536850753494,0.03214762035495324,0.05470452210245301,0.06718162859097003,0.027458446690716704,0.037316529753486045,0.05931500921739219,0.037192882615020566
K00027,0.09241332416461004,0.08813137396850527,0.085445037668549,0.06588571461249468,0.045420033845761924,0.08676377730102423,0.06300299616389882,0.0897085692946482,0.06863752965454331,0.044079012507418136,0.07018055361530394,0.04183336212352337,0.07620597934902643,0.07227483629478935,0.07567193402209453,0.04649210228542504,0.06800769235532218,0.06383910166269938,0.09557889860364553,0.04850193066098123,0.07589737169978228,0.09172138906765097,0.0741593745859298,0.06317968882637776,0.08281908590941357,0.07643487118496026,0.021477600795346278,0.09696907057661797
K00029,0.006981233698720486,0.010026033583105555,0.0030229628664239696,0.04709908083369742,0.09381743055707216,0.004936477689413298,0.0,0.011965231730776973,0.05990248378633044,0.05448829422315218,0.05297377657247243,0.07047610742930026,0.017969050022455198,0.01599601593428158,0.009068888599271909,0.08151113545263187,0.0497336346527643,0.03473119912866132,0.003902628279287823,0.07941824576396364,0.003902628279287823,0.0,0.053593190087881874,0.0600738607788619,0.006212415469869725,0.006045925732847939,0.09080636956227914,0.006530346159403167
K00030,0.09040943101385547,0.18213328830914666,0.05250168246608981,0.06763584918102028,0.0,0.134130476732745,0.0,0.09998673646749401,0.03974474191656572,0.030717194689716155,0.04558422575117844,0.02407250916361097,0.13377432496369465,0.11203723913083928,0.13620892688041517,0.017024948314932856,0.05506422911425469,0.12003178799073307,0.1932603975650085,0.03373081844323751,0.15013023939391473,0.0,0.03190231240292126,0.03352273775695632,0.13487926440962972,0.15108055165261336,0.019536096750505046,0.04729636616524066
K00031,0.03541349353526145,0.0223230082987734,0.022561864339751846,0.0552184452190121,0.07302578702382534,0.03078637007079611,0.04420483417134596,0.03915433427375903,0.060692241382754614,0.05188938564152005,0.0671304112316838,0.06068437776281414,0.036726105097679866,0.037380268388080284,0.023446674271073727,0.07624763751418501,0.05936009340277726,0.03782799111340608,0.02494476038576069,0.07603730885538652,0.015530998636384364,0.028991787839810407,0.053153658457609027,0.07145925737242609,0.014939483587739154,0.02503402912890548,0.08802141973648023,0.03243648002443862
K00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042438747731409196,0.0,0.0,0.0,0.30959931812832253,0.0,0.0,0.0,0.0,0.0,0.0,0.05614118622515765,0.0
K00033,0.04297428161190441,0.028420190173572068,0.028420190173572068,0.04659091247804266,0.055738030021832786,0.04019221838868819,0.0,0.04721872978910119,0.06619207604169913,0.05844018581003116,0.07383782001209487,0.050089325404876386,0.03453447808394244,0.038151745706543144,0.018114388034382735,0.061594383444962174,0.04896816086202411,0.006153151667674572,0.032494751946869134,0.06788760458079098,0.008456698085422572,0.004102101111783048,0.06504353147203444,0.07076867513067273,0.016536098236388484,0.025781305717244477,0.0629341726920104,0.036315760050080026
